Time,Label,MQ2_1,MQ4_1,MQ6_1,MQ9_1,MQ135_1,MQ136_1,MQ137_1,MQ138_1
3952,1,0.608738521,0.618671918,0.665359175,0.671549635,0.652769727,0.582950677,0.616742107,0.734289579
3953,1,0.608738521,0.618671918,0.666086939,0.671549635,0.652769727,0.584751498,0.616742107,0.734289579
3954,1,0.608738521,0.618671918,0.665359175,0.671549635,0.652769727,0.582950677,0.616742107,0.733702149
3955,1,0.608738521,0.618671918,0.665359175,0.670666488,0.651390076,0.582950677,0.616742107,0.733702149
3956,1,0.608738521,0.618671918,0.666086939,0.671549635,0.652769727,0.582950677,0.616742107,0.734289579
3957,1,0.608738521,0.618671918,0.666086939,0.671549635,0.652769727,0.582950677,0.616742107,0.734289579
3958,1,0.608738521,0.618671918,0.666086939,0.670666488,0.652769727,0.582950677,0.616742107,0.733702149
3959,1,0.608738521,0.617010033,0.665359175,0.670666488,0.651390076,0.581160091,0.616742107,0.732528067
3960,1,0.604138299,0.617010033,0.665359175,0.670666488,0.651390076,0.581160091,0.616742107,0.732528067
3961,1,0.608738521,0.617010033,0.665359175,0.670666488,0.651390076,0.581160091,0.615015148,0.732528067
3962,1,0.608738521,0.617010033,0.665359175,0.669785038,0.650015588,0.581160091,0.615015148,0.731941415
3963,1,0.608738521,0.617010033,0.665359175,0.669785038,0.650015588,0.581160091,0.615015148,0.731941415
3964,1,0.604138299,0.617010033,0.665359175,0.669785038,0.650015588,0.581160091,0.615015148,0.731941415
3965,1,0.604138299,0.617010033,0.665359175,0.670666488,0.650015588,0.581160091,0.615015148,0.731941415
3966,1,0.604138299,0.617010033,0.665359175,0.669785038,0.650015588,0.581160091,0.615015148,0.731355543
3967,1,0.604138299,0.617010033,0.665359175,0.670666488,0.650015588,0.581160091,0.615015148,0.732528067
3968,1,0.608738521,0.617010033,0.666086939,0.670666488,0.650015588,0.581160091,0.615015148,0.732528067
3969,1,0.608738521,0.617010033,0.665359175,0.669785038,0.650015588,0.581160091,0.615015148,0.731355543
3970,1,0.604138299,0.61535636,0.665359175,0.669785038,0.650015588,0.581160091,0.615015148,0.730769671
3971,1,0.604138299,0.61535636,0.665359175,0.668905593,0.650015588,0.581160091,0.613297064,0.730769671
3972,1,0.604138299,0.61535636,0.665359175,0.669785038,0.650015588,0.581160091,0.615015148,0.731355543
3973,1,0.604138299,0.61535636,0.664632679,0.669785038,0.648646341,0.579379742,0.613297064,0.730185357
3974,1,0.604138299,0.61535636,0.664632679,0.669785038,0.648646341,0.579379742,0.613297064,0.730185357
3975,1,0.604138299,0.61535636,0.665359175,0.669785038,0.648646341,0.579379742,0.613297064,0.730185357
3976,1,0.604138299,0.61535636,0.665359175,0.669785038,0.648646341,0.579379742,0.613297064,0.730185357
3977,1,0.604138299,0.61535636,0.665359175,0.668905593,0.648646341,0.579379742,0.613297064,0.729016729
3978,1,0.604138299,0.61535636,0.664632679,0.668905593,0.648646341,0.579379742,0.613297064,0.729600264
3979,1,0.604138299,0.61535636,0.665359175,0.669785038,0.648646341,0.579379742,0.613297064,0.729600264
3980,1,0.604138299,0.61371079,0.664632679,0.668905593,0.648646341,0.579379742,0.613297064,0.729016729
3981,1,0.604138299,0.61371079,0.664632679,0.669785038,0.648646341,0.579379742,0.613297064,0.729016729
3982,1,0.604138299,0.61371079,0.664632679,0.668905593,0.648646341,0.579379742,0.613297064,0.729016729
3983,1,0.604138299,0.61371079,0.664632679,0.668905593,0.647282181,0.577609497,0.613297064,0.729016729
3984,1,0.604138299,0.61371079,0.664632679,0.668905593,0.647282181,0.577609497,0.611587802,0.729016729
3985,1,0.604138299,0.61371079,0.665359175,0.669785038,0.648646341,0.579379742,0.613297064,0.729600264
3986,1,0.604138299,0.61371079,0.664632679,0.668905593,0.647282181,0.577609497,0.611587802,0.728433194
3987,1,0.604138299,0.61371079,0.665359175,0.668905593,0.647282181,0.577609497,0.611587802,0.728433194
3988,1,0.604138299,0.61371079,0.664632679,0.668027999,0.647282181,0.577609497,0.611587802,0.727849659
3989,1,0.604138299,0.612073324,0.664632679,0.668027999,0.647282181,0.577609497,0.611587802,0.727849659
3990,1,0.604138299,0.612073324,0.664632679,0.668027999,0.647282181,0.577609497,0.611587802,0.727266903
3991,1,0.604138299,0.612073324,0.664632679,0.668027999,0.645923184,0.577609497,0.611587802,0.727849659
3992,1,0.604138299,0.61371079,0.664632679,0.668027999,0.647282181,0.577609497,0.611587802,0.727849659
3993,1,0.604138299,0.612073324,0.665359175,0.668027999,0.645923184,0.577609497,0.611587802,0.727849659
3994,1,0.604138299,0.612073324,0.665359175,0.668027999,0.647282181,0.577609497,0.611587802,0.727849659
3995,1,0.604138299,0.612073324,0.664632679,0.66715241,0.645923184,0.575849313,0.609887363,0.726684926
3996,1,0.604138299,0.612073324,0.665359175,0.668027999,0.645923184,0.575849313,0.609887363,0.727266903
3997,1,0.604138299,0.612073324,0.665359175,0.668027999,0.645923184,0.575849313,0.609887363,0.727266903
3998,1,0.604138299,0.610443851,0.664632679,0.66715241,0.645923184,0.575849313,0.609887363,0.726102949
3999,1,0.604138299,0.610443851,0.664632679,0.66715241,0.644569274,0.575849313,0.609887363,0.725521751
4000,1,0.604138299,0.610443851,0.664632679,0.66715241,0.644569274,0.575849313,0.609887363,0.724940554
4001,1,0.604138299,0.610443851,0.664632679,0.66715241,0.644569274,0.575849313,0.609887363,0.725521751
4002,1,0.604138299,0.610443851,0.664632679,0.66715241,0.644569274,0.575849313,0.609887363,0.725521751
4003,1,0.604138299,0.610443851,0.664632679,0.66715241,0.644569274,0.575849313,0.609887363,0.724940554
4004,1,0.604138299,0.610443851,0.664632679,0.666278519,0.644569274,0.575849313,0.608195593,0.724940554
4005,1,0.604138299,0.610443851,0.664632679,0.666278519,0.644569274,0.575849313,0.608195593,0.724940554
4006,1,0.604138299,0.608822319,0.664632679,0.666278519,0.644569274,0.574099058,0.608195593,0.724940554
4007,1,0.604138299,0.608822319,0.664632679,0.666278519,0.644569274,0.574099058,0.608195593,0.724360135
4008,1,0.604138299,0.608822319,0.664632679,0.666278519,0.643220374,0.574099058,0.608195593,0.724360135
4009,1,0.604138299,0.608822319,0.664632679,0.666278519,0.644569274,0.574099058,0.608195593,0.724360135
4010,1,0.604138299,0.608822319,0.664632679,0.666278519,0.643220374,0.574099058,0.608195593,0.724360135
4011,1,0.604138299,0.608822319,0.664632679,0.666278519,0.643220374,0.574099058,0.608195593,0.723779716
4012,1,0.604138299,0.608822319,0.664632679,0.666278519,0.643220374,0.574099058,0.608195593,0.723779716
4013,1,0.604138299,0.608822319,0.664632679,0.666278519,0.643220374,0.574099058,0.608195593,0.723779716
4014,1,0.604138299,0.608822319,0.664632679,0.665406478,0.643220374,0.574099058,0.608195593,0.723779716
4015,1,0.604138299,0.608822319,0.664632679,0.665406478,0.643220374,0.574099058,0.608195593,0.723779716
4016,1,0.604138299,0.608822319,0.664632679,0.666278519,0.643220374,0.574099058,0.606512439,0.723779716
4017,1,0.604138299,0.608822319,0.665359175,0.666278519,0.643220374,0.574099058,0.608195593,0.723200077
4018,1,0.604138299,0.608822319,0.665359175,0.665406478,0.643220374,0.574099058,0.608195593,0.724360135
4019,1,0.604138299,0.608822319,0.665359175,0.666278519,0.643220374,0.574099058,0.608195593,0.723779716
4020,1,0.604138299,0.608822319,0.665359175,0.665406478,0.643220374,0.572358646,0.606512439,0.723200077
4021,1,0.604138299,0.607208672,0.664632679,0.665406478,0.641876561,0.572358646,0.606512439,0.722042356
4022,1,0.604138299,0.607208672,0.664632679,0.665406478,0.641876561,0.572358646,0.606512439,0.722042356
4023,1,0.599605223,0.607208672,0.664632679,0.664536443,0.641876561,0.572358646,0.606512439,0.722042356
4024,1,0.604138299,0.607208672,0.664632679,0.664536443,0.641876561,0.572358646,0.606512439,0.721464275
4025,1,0.599605223,0.607208672,0.664632679,0.664536443,0.641876561,0.572358646,0.606512439,0.721464275
4026,1,0.599605223,0.607208672,0.664632679,0.664536443,0.641876561,0.572358646,0.606512439,0.721464275
4027,1,0.599605223,0.605602856,0.664632679,0.664536443,0.641876561,0.572358646,0.606512439,0.721464275
4028,1,0.604138299,0.605602856,0.664632679,0.664536443,0.640537757,0.570628033,0.604837849,0.721464275
4029,1,0.604138299,0.607208672,0.665359175,0.665406478,0.641876561,0.572358646,0.606512439,0.722042356
4030,1,0.604138299,0.607208672,0.665359175,0.665406478,0.641876561,0.572358646,0.606512439,0.721464275
4031,1,0.599605223,0.605602856,0.664632679,0.663668105,0.640537757,0.570628033,0.604837849,0.720308891
4032,1,0.599605223,0.605602856,0.664632679,0.663668105,0.640537757,0.570628033,0.604837849,0.720308891
4033,1,0.599605223,0.605602856,0.664632679,0.663668105,0.640537757,0.570628033,0.604837849,0.719732368
4034,1,0.599605223,0.604004871,0.664632679,0.663668105,0.639203885,0.570628033,0.604837849,0.719732368
4035,1,0.599605223,0.604004871,0.664632679,0.663668105,0.639203885,0.570628033,0.604837849,0.720308891
4036,1,0.599605223,0.604004871,0.664632679,0.663668105,0.639203885,0.570628033,0.604837849,0.719732368
4037,1,0.599605223,0.604004871,0.664632679,0.663668105,0.639203885,0.570628033,0.604837849,0.719732368
4038,1,0.599605223,0.604004871,0.664632679,0.662801618,0.639203885,0.568907087,0.604837849,0.719155844
4039,1,0.599605223,0.604004871,0.664632679,0.662801618,0.639203885,0.568907087,0.603171773,0.719732368
4040,1,0.599605223,0.604004871,0.664632679,0.663668105,0.639203885,0.568907087,0.603171773,0.719155844
4041,1,0.599605223,0.604004871,0.664632679,0.662801618,0.639203885,0.568907087,0.603171773,0.719155844
4042,1,0.599605223,0.604004871,0.665359175,0.662801618,0.639203885,0.568907087,0.603171773,0.719732368
4043,1,0.599605223,0.604004871,0.664632679,0.662801618,0.639203885,0.568907087,0.603171773,0.719155844
4044,1,0.599605223,0.604004871,0.665359175,0.662801618,0.639203885,0.568907087,0.603171773,0.719155844
4045,1,0.599605223,0.604004871,0.665359175,0.662801618,0.639203885,0.568907087,0.603171773,0.719155844
4046,1,0.599605223,0.604004871,0.665359175,0.662801618,0.637875024,0.568907087,0.603171773,0.7185801
4047,1,0.599605223,0.602414554,0.664632679,0.661936982,0.637875024,0.567195764,0.601514159,0.718004356
4048,1,0.599605223,0.602414554,0.664632679,0.661936982,0.637875024,0.567195764,0.601514159,0.717429391
4049,1,0.599605223,0.602414554,0.664632679,0.661936982,0.637875024,0.567195764,0.601514159,0.717429391
4050,1,0.599605223,0.602414554,0.664632679,0.661936982,0.637875024,0.567195764,0.601514159,0.718004356
4051,1,0.599605223,0.602414554,0.664632679,0.661936982,0.637875024,0.567195764,0.601514159,0.716854426
4052,1,0.599605223,0.600831905,0.664632679,0.661936982,0.637875024,0.567195764,0.601514159,0.716854426
4053,1,0.599605223,0.600831905,0.664632679,0.661074198,0.637875024,0.567195764,0.601514159,0.716854426
4054,1,0.599605223,0.600831905,0.664632679,0.661074198,0.637875024,0.565494021,0.601514159,0.716854426
4055,1,0.599605223,0.600831905,0.664632679,0.661074198,0.637875024,0.565494021,0.601514159,0.716854426
4056,1,0.599605223,0.600831905,0.665359175,0.661074198,0.636551018,0.565494021,0.601514159,0.716854426
4057,1,0.599605223,0.600831905,0.664632679,0.661074198,0.637875024,0.565494021,0.601514159,0.71628024
4058,1,0.599605223,0.600831905,0.664632679,0.661074198,0.636551018,0.565494021,0.599864903,0.71628024
4059,1,0.599605223,0.600831905,0.664632679,0.661074198,0.636551018,0.565494021,0.599864903,0.716854426
4060,1,0.599605223,0.600831905,0.664632679,0.661074198,0.636551018,0.565494021,0.599864903,0.71628024
4061,1,0.599605223,0.600831905,0.664632679,0.661074198,0.636551018,0.565494021,0.599864903,0.715706054
4062,1,0.599605223,0.59925687,0.664632679,0.660213264,0.636551018,0.565494021,0.599864903,0.715706054
4063,1,0.599605223,0.59925687,0.664632679,0.660213264,0.636551018,0.565494021,0.599864903,0.715706054
4064,1,0.599605223,0.59925687,0.664632679,0.660213264,0.636551018,0.565494021,0.599864903,0.715132647
4065,1,0.599605223,0.59925687,0.665359175,0.660213264,0.636551018,0.565494021,0.599864903,0.715706054
4066,1,0.599605223,0.59925687,0.665359175,0.660213264,0.636551018,0.565494021,0.599864903,0.71628024
4067,1,0.599605223,0.59925687,0.664632679,0.660213264,0.635231944,0.563801683,0.598223903,0.714560019
4068,1,0.599605223,0.59925687,0.665359175,0.660213264,0.636551018,0.563801683,0.598223903,0.715706054
4069,1,0.599605223,0.59925687,0.664632679,0.659354182,0.635231944,0.563801683,0.598223903,0.714560019
4070,1,0.599605223,0.59925687,0.665359175,0.660213264,0.635231944,0.563801683,0.598223903,0.715132647
4071,1,0.599605223,0.59925687,0.665359175,0.660213264,0.636551018,0.563801683,0.598223903,0.715132647
4072,1,0.599605223,0.597689394,0.664632679,0.658496796,0.635231944,0.563801683,0.598223903,0.713987392
4073,1,0.599605223,0.597689394,0.664632679,0.658496796,0.635231944,0.563801683,0.596591209,0.713415543
4074,1,0.599605223,0.597689394,0.664632679,0.658496796,0.633917726,0.562118749,0.596591209,0.713415543
4075,1,0.599605223,0.597689394,0.663907453,0.658496796,0.633917726,0.562118749,0.596591209,0.713415543
4076,1,0.599605223,0.597689394,0.664632679,0.658496796,0.633917726,0.562118749,0.596591209,0.713415543
4077,1,0.599605223,0.597689394,0.664632679,0.658496796,0.633917726,0.562118749,0.596591209,0.713987392
4078,1,0.599605223,0.597689394,0.663907453,0.657641262,0.633917726,0.562118749,0.596591209,0.713415543
4079,1,0.599605223,0.597689394,0.663907453,0.657641262,0.633917726,0.562118749,0.596591209,0.713415543
4080,1,0.599605223,0.596129368,0.664632679,0.657641262,0.633917726,0.562118749,0.596591209,0.712843694
4081,1,0.599605223,0.596129368,0.663907453,0.657641262,0.633917726,0.562118749,0.596591209,0.712843694
4082,1,0.599605223,0.596129368,0.663907453,0.657641262,0.633917726,0.562118749,0.596591209,0.712843694
4083,1,0.599605223,0.596129368,0.663907453,0.657641262,0.632608363,0.562118749,0.594966668,0.712272625
4084,1,0.599605223,0.596129368,0.663907453,0.657641262,0.632608363,0.562118749,0.594966668,0.712272625
4085,1,0.599605223,0.596129368,0.663907453,0.656787578,0.632608363,0.560445089,0.594966668,0.712272625
4086,1,0.595137857,0.596129368,0.663907453,0.656787578,0.632608363,0.560445089,0.594966668,0.711701555
4087,1,0.599605223,0.596129368,0.663907453,0.656787578,0.632608363,0.560445089,0.594966668,0.711701555
4088,1,0.599605223,0.596129368,0.663907453,0.656787578,0.632608363,0.560445089,0.594966668,0.711701555
4089,1,0.599605223,0.596129368,0.663907453,0.655935592,0.632608363,0.560445089,0.594966668,0.711701555
4090,1,0.595137857,0.596129368,0.663907453,0.655935592,0.632608363,0.560445089,0.594966668,0.711701555
4091,1,0.599605223,0.596129368,0.663907453,0.655935592,0.632608363,0.560445089,0.594966668,0.711701555
4092,1,0.595137857,0.594576847,0.663907453,0.655935592,0.632608363,0.560445089,0.594966668,0.711131264
4093,1,0.595137857,0.594576847,0.663907453,0.655935592,0.632608363,0.560445089,0.594966668,0.711131264
4094,1,0.595137857,0.594576847,0.663907453,0.655935592,0.631303779,0.560445089,0.593350278,0.711131264
4095,1,0.595137857,0.596129368,0.663907453,0.655935592,0.632608363,0.560445089,0.593350278,0.711701555
4096,1,0.599605223,0.596129368,0.665359175,0.656787578,0.632608363,0.560445089,0.594966668,0.712272625
4097,1,0.599605223,0.596129368,0.665359175,0.655935592,0.632608363,0.560445089,0.594966668,0.712272625
4098,1,0.599605223,0.594576847,0.663907453,0.655085457,0.631303779,0.558780659,0.593350278,0.709992242
4099,1,0.595137857,0.594576847,0.663183284,0.654237018,0.63000405,0.558780659,0.591741938,0.709423509
4100,1,0.595137857,0.594576847,0.663183284,0.654237018,0.63000405,0.558780659,0.591741938,0.709423509
4101,1,0.595137857,0.593031723,0.663183284,0.654237018,0.63000405,0.558780659,0.591741938,0.709423509
4102,1,0.595137857,0.594576847,0.663907453,0.654237018,0.63000405,0.558780659,0.591741938,0.709423509
4103,1,0.595137857,0.594576847,0.663183284,0.653390431,0.63000405,0.557125372,0.591741938,0.709423509
4104,1,0.595137857,0.593031723,0.663183284,0.653390431,0.63000405,0.557125372,0.591741938,0.709423509
4105,1,0.595137857,0.593031723,0.663183284,0.653390431,0.63000405,0.557125372,0.591741938,0.708854777
4106,1,0.595137857,0.593031723,0.663183284,0.653390431,0.63000405,0.557125372,0.591741938,0.708854777
4107,1,0.595137857,0.593031723,0.663183284,0.653390431,0.63000405,0.557125372,0.591741938,0.708854777
4108,1,0.595137857,0.593031723,0.663183284,0.653390431,0.63000405,0.557125372,0.591741938,0.709423509
4109,1,0.595137857,0.593031723,0.663183284,0.653390431,0.63000405,0.557125372,0.591741938,0.708854777
4110,1,0.595137857,0.593031723,0.663183284,0.653390431,0.63000405,0.557125372,0.591741938,0.708286824
4111,1,0.595137857,0.593031723,0.663183284,0.652545695,0.628709023,0.557125372,0.590141595,0.708286824
4112,1,0.595137857,0.593031723,0.663183284,0.652545695,0.628709023,0.555479139,0.590141595,0.708286824
4113,1,0.595137857,0.593031723,0.663183284,0.652545695,0.628709023,0.555479139,0.590141595,0.70771887
4114,1,0.595137857,0.593031723,0.663183284,0.651702501,0.628709023,0.555479139,0.590141595,0.70771887
4115,1,0.595137857,0.59149394,0.663183284,0.651702501,0.628709023,0.555479139,0.590141595,0.70771887
4116,1,0.595137857,0.59149394,0.663183284,0.651702501,0.627418774,0.555479139,0.590141595,0.70771887
4117,1,0.595137857,0.59149394,0.663183284,0.651702501,0.627418774,0.555479139,0.590141595,0.70771887
4118,1,0.595137857,0.59149394,0.663183284,0.651702501,0.627418774,0.555479139,0.590141595,0.707151696
4119,1,0.595137857,0.59149394,0.663183284,0.650861313,0.627418774,0.555479139,0.590141595,0.707151696
4120,1,0.595137857,0.59149394,0.662460384,0.650861313,0.627418774,0.555479139,0.590141595,0.707151696
4121,1,0.595137857,0.59149394,0.663183284,0.651702501,0.628709023,0.555479139,0.590141595,0.708286824
4122,1,0.595137857,0.59149394,0.663183284,0.650861313,0.627418774,0.555479139,0.590141595,0.70771887
4123,1,0.595137857,0.59149394,0.663183284,0.650861313,0.627418774,0.555479139,0.590141595,0.70771887
4124,1,0.595137857,0.59149394,0.662460384,0.650021668,0.626133226,0.553841917,0.588549198,0.706584522
4125,1,0.595137857,0.59149394,0.663183284,0.650861313,0.627418774,0.553841917,0.588549198,0.706584522
4126,1,0.595137857,0.59149394,0.663183284,0.650021668,0.627418774,0.553841917,0.588549198,0.706584522
4127,1,0.595137857,0.589963389,0.662460384,0.650021668,0.626133226,0.553841917,0.588549198,0.706018127
4128,1,0.595137857,0.589963389,0.662460384,0.649183873,0.626133226,0.553841917,0.586964694,0.706018127
4129,1,0.595137857,0.59149394,0.663907453,0.650021668,0.627418774,0.553841917,0.588549198,0.706584522
4130,1,0.595137857,0.589963389,0.663183284,0.650021668,0.626133226,0.553841917,0.586964694,0.706018127
4131,1,0.595137857,0.589963389,0.662460384,0.64834793,0.626133226,0.552213619,0.586964694,0.704886895
4132,1,0.595137857,0.589963389,0.662460384,0.649183873,0.624852303,0.552213619,0.586964694,0.704886895
4133,1,0.595137857,0.589963389,0.662460384,0.64834793,0.624852303,0.552213619,0.586964694,0.704886895
4134,1,0.595137857,0.589963389,0.661738753,0.64834793,0.624852303,0.552213619,0.586964694,0.704886895
4135,1,0.595137857,0.588440127,0.662460384,0.64834793,0.624852303,0.552213619,0.586964694,0.704886895
4136,1,0.595137857,0.589963389,0.661738753,0.64834793,0.624852303,0.552213619,0.585387982,0.704322058
4137,1,0.590734765,0.589963389,0.661738753,0.64834793,0.624852303,0.552213619,0.585387982,0.704322058
4138,1,0.595137857,0.589963389,0.661738753,0.64834793,0.624852303,0.552213619,0.585387982,0.704322058
4139,1,0.595137857,0.589963389,0.662460384,0.64834793,0.624852303,0.552213619,0.585387982,0.704322058
4140,1,0.590734765,0.588440127,0.662460384,0.64834793,0.624852303,0.552213619,0.585387982,0.703757221
4141,1,0.595137857,0.588440127,0.661738753,0.64751353,0.624852303,0.550594201,0.585387982,0.703757221
4142,1,0.595137857,0.588440127,0.661738753,0.64751353,0.623576081,0.550594201,0.585387982,0.703757221
4143,1,0.590734765,0.588440127,0.662460384,0.64751353,0.623576081,0.550594201,0.585387982,0.703193163
4144,1,0.595137857,0.588440127,0.662460384,0.64751353,0.623576081,0.550594201,0.585387982,0.704322058
4145,1,0.595137857,0.588440127,0.661738753,0.64668098,0.623576081,0.550594201,0.585387982,0.703193163
4146,1,0.595137857,0.588440127,0.661738753,0.64668098,0.623576081,0.550594201,0.583819061,0.703193163
4147,1,0.595137857,0.588440127,0.661738753,0.64751353,0.623576081,0.550594201,0.585387982,0.703757221
4148,1,0.595137857,0.588440127,0.661738753,0.64668098,0.623576081,0.550594201,0.583819061,0.703193163
4149,1,0.595137857,0.588440127,0.661738753,0.64668098,0.623576081,0.550594201,0.583819061,0.703193163
4150,1,0.595137857,0.586924042,0.661738753,0.64668098,0.622304483,0.550594201,0.583819061,0.702065826
4151,1,0.590734765,0.586924042,0.661738753,0.645850128,0.622304483,0.548983531,0.583819061,0.702065826
4152,1,0.590734765,0.586924042,0.661738753,0.645850128,0.622304483,0.548983531,0.582257827,0.702065826
4153,1,0.590734765,0.586924042,0.661018391,0.645850128,0.622304483,0.548983531,0.582257827,0.702065826
4154,1,0.590734765,0.586924042,0.661018391,0.645850128,0.622304483,0.548983531,0.582257827,0.702629105
4155,1,0.590734765,0.586924042,0.661738753,0.645850128,0.622304483,0.548983531,0.582257827,0.701502548
4156,1,0.590734765,0.586924042,0.661018391,0.645020972,0.622304483,0.548983531,0.582257827,0.701502548
4157,1,0.590734765,0.586924042,0.661018391,0.645020972,0.622304483,0.548983531,0.582257827,0.701502548
4158,1,0.590734765,0.586924042,0.661738753,0.645020972,0.622304483,0.548983531,0.582257827,0.701502548
4159,1,0.590734765,0.586924042,0.661738753,0.645020972,0.622304483,0.548983531,0.582257827,0.700940048
4160,1,0.590734765,0.586924042,0.661018391,0.645020972,0.62103751,0.548983531,0.582257827,0.700940048
4161,1,0.590734765,0.585415082,0.661018391,0.645020972,0.622304483,0.548983531,0.582257827,0.700940048
4162,1,0.590734765,0.585415082,0.661018391,0.645020972,0.62103751,0.548983531,0.580704281,0.700378327
4163,1,0.590734765,0.585415082,0.661018391,0.645020972,0.62103751,0.548983531,0.582257827,0.700378327
4164,1,0.590734765,0.585415082,0.661018391,0.645020972,0.62103751,0.547381566,0.580704281,0.700378327
4165,1,0.590734765,0.585415082,0.661018391,0.644193513,0.62103751,0.547381566,0.580704281,0.700378327
4166,1,0.590734765,0.585415082,0.660299087,0.644193513,0.62103751,0.547381566,0.580704281,0.699816607
4167,1,0.590734765,0.585415082,0.661018391,0.645020972,0.62103751,0.547381566,0.580704281,0.700940048
4168,1,0.590734765,0.585415082,0.661018391,0.644193513,0.62103751,0.547381566,0.580704281,0.700378327
4169,1,0.590734765,0.585415082,0.660299087,0.643367905,0.62103751,0.547381566,0.580704281,0.699816607
4170,1,0.590734765,0.585415082,0.660299087,0.643367905,0.619775083,0.547381566,0.57915832,0.699254886
4171,1,0.590734765,0.583913192,0.660299087,0.643367905,0.619775083,0.547381566,0.57915832,0.699254886
4172,1,0.590734765,0.583913192,0.660299087,0.643367905,0.619775083,0.547381566,0.57915832,0.699254886
4173,1,0.590734765,0.583913192,0.661018391,0.643367905,0.619775083,0.547381566,0.580704281,0.699816607
4174,1,0.590734765,0.585415082,0.661018391,0.643367905,0.619775083,0.547381566,0.57915832,0.699816607
4175,1,0.590734765,0.583913192,0.661018391,0.64254384,0.619775083,0.545788219,0.57915832,0.698693945
4176,1,0.590734765,0.583913192,0.660299087,0.64254384,0.619775083,0.545788219,0.57915832,0.698133782
4177,1,0.590734765,0.583913192,0.660299087,0.64254384,0.619775083,0.545788219,0.57915832,0.698133782
4178,1,0.590734765,0.583913192,0.65958084,0.64254384,0.618517281,0.545788219,0.57915832,0.698133782
4179,1,0.590734765,0.583913192,0.660299087,0.64254384,0.619775083,0.545788219,0.577619892,0.698133782
4180,1,0.590734765,0.583913192,0.65958084,0.641721626,0.618517281,0.545788219,0.577619892,0.698133782
4181,1,0.590734765,0.582418371,0.65958084,0.641721626,0.618517281,0.545788219,0.577619892,0.69757362
4182,1,0.590734765,0.582418371,0.65958084,0.641721626,0.618517281,0.545788219,0.577619892,0.69757362
4183,1,0.590734765,0.582418371,0.65958084,0.641721626,0.618517281,0.545788219,0.577619892,0.69757362
4184,1,0.590734765,0.582418371,0.65958084,0.641721626,0.618517281,0.545788219,0.577619892,0.69757362
4185,1,0.590734765,0.582418371,0.65958084,0.640900955,0.618517281,0.545788219,0.577619892,0.697014236
4186,1,0.590734765,0.582418371,0.65958084,0.641721626,0.618517281,0.545788219,0.577619892,0.698133782
4187,1,0.590734765,0.582418371,0.65958084,0.640900955,0.618517281,0.544203445,0.577619892,0.697014236
4188,1,0.590734765,0.582418371,0.65958084,0.640900955,0.618517281,0.544203445,0.577619892,0.697014236
4189,1,0.590734765,0.582418371,0.65958084,0.640900955,0.618517281,0.544203445,0.577619892,0.696454853
4190,1,0.586394579,0.582418371,0.65958084,0.640082135,0.618517281,0.544203445,0.576088945,0.696454853
4191,1,0.586394579,0.582418371,0.65958084,0.640900955,0.618517281,0.544203445,0.576088945,0.696454853
4192,1,0.586394579,0.580930512,0.65958084,0.640082135,0.618517281,0.544203445,0.576088945,0.696454853
4193,1,0.586394579,0.580930512,0.65958084,0.640082135,0.617263949,0.544203445,0.576088945,0.695896249
4194,1,0.586394579,0.580930512,0.65958084,0.640082135,0.617263949,0.544203445,0.576088945,0.695896249
4195,1,0.586394579,0.582418371,0.660299087,0.640900955,0.618517281,0.544203445,0.576088945,0.696454853
4196,1,0.590734765,0.582418371,0.660299087,0.640900955,0.618517281,0.544203445,0.576088945,0.696454853
4197,1,0.590734765,0.580930512,0.65958084,0.639264857,0.617263949,0.542627202,0.574565428,0.694780598
4198,1,0.586394579,0.580930512,0.658863862,0.639264857,0.617263949,0.542627202,0.574565428,0.694780598
4199,1,0.586394579,0.580930512,0.658863862,0.639264857,0.617263949,0.542627202,0.574565428,0.695896249
4200,1,0.590734765,0.580930512,0.65958084,0.639264857,0.617263949,0.542627202,0.574565428,0.695338424
4201,1,0.586394579,0.580930512,0.658863862,0.639264857,0.616015165,0.542627202,0.574565428,0.694780598
4202,1,0.586394579,0.579449613,0.658863862,0.638449277,0.616015165,0.542627202,0.574565428,0.694222773
4203,1,0.586394579,0.579449613,0.658863862,0.638449277,0.616015165,0.541059357,0.574565428,0.694222773
4204,1,0.586394579,0.579449613,0.658863862,0.638449277,0.616015165,0.541059357,0.57304934,0.694222773
4205,1,0.586394579,0.579449613,0.658863862,0.638449277,0.616015165,0.541059357,0.57304934,0.694222773
4206,1,0.586394579,0.579449613,0.658148153,0.638449277,0.616015165,0.541059357,0.57304934,0.693665727
4207,1,0.586394579,0.579449613,0.658148153,0.637635393,0.616015165,0.541059357,0.57304934,0.693665727
4208,1,0.586394579,0.579449613,0.658863862,0.637635393,0.616015165,0.541059357,0.57304934,0.693665727
4209,1,0.586394579,0.579449613,0.658148153,0.637635393,0.616015165,0.541059357,0.57304934,0.693665727
4210,1,0.586394579,0.579449613,0.658148153,0.638449277,0.616015165,0.541059357,0.57304934,0.693665727
4211,1,0.586394579,0.577975567,0.658863862,0.637635393,0.61477085,0.541059357,0.57304934,0.69310946
4212,1,0.586394579,0.579449613,0.658863862,0.637635393,0.616015165,0.541059357,0.57304934,0.694222773
4213,1,0.586394579,0.579449613,0.658863862,0.637635393,0.616015165,0.541059357,0.57304934,0.69310946
