ID,Label,MQ2_1,MQ4_1,MQ6_1,MQ9_1,MQ135_1,MQ136_1,MQ137_1,MQ138_1,MQ2_2,MQ4_2,MQ6_2,MQ9_2,MQ135_2,MQ136_2,MQ137_2,MQ138_2,MQ2_3,MQ4_3,MQ6_3,MQ9_3,MQ135_3,MQ136_3,MQ137_3,MQ138_3,Temperature,Humidity
S080-56,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.505779366,0.038428009,0.662822055,1.13624228,0.192027873,3.491114218,1.373689366,1.960072987,0.371050209,0.764174223,0.272613005,0.255049807,0.209771561,0.077252806,0.188648762,0.273332678,0.142577899,0.041051812,25.8,57.7
S080-57,S080,0.867059131,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.505779366,0.038460322,0.655226108,1.147298034,0.19164713,3.39345521,1.373689366,1.868472239,0.371050209,0.774418165,0.272613005,0.254415655,0.209325946,0.077168541,0.188279808,0.27405582,0.142351068,0.040981796,25.8,57.7
S080-58,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038395745,0.662822055,1.147298034,0.192027873,3.39345521,1.38976176,1.868472239,0.371050209,0.764174223,0.271896803,0.254415655,0.209325946,0.077084424,0.188279808,0.273332678,0.142577899,0.040981796,25.8,57.7
S080-59,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.505779366,0.038428009,0.659002991,1.147298034,0.192027873,3.594517882,1.373689366,1.898051648,0.371050209,0.769263168,0.272613005,0.255049807,0.210218849,0.077084424,0.188648762,0.272613005,0.142577899,0.040981796,25.8,57.7
S080-60,S080,0.867059131,0.492408198,0.136873334,0.155815656,0.416430612,0.555816117,0.503503008,0.038460322,0.659002991,1.13624228,0.192409944,3.301075061,1.373689366,1.898051648,0.369782077,0.769263168,0.272613005,0.255049807,0.209325946,0.077168541,0.189019021,0.273332678,0.14280537,0.041016792,25.8,57.6
S080-61,S080,0.860644246,0.494589709,0.136873334,0.155815656,0.416430612,0.555816117,0.505779366,0.038460322,0.662822055,1.147298034,0.192027873,3.39345521,1.373689366,1.868472239,0.371050209,0.764174223,0.272613005,0.253784382,0.209771561,0.077168541,0.188648762,0.273332678,0.14280537,0.041051812,25.8,57.6
S080-62,S080,0.860644246,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038395745,0.659002991,1.147298034,0.192027873,3.491114218,1.38976176,1.898051648,0.369782077,0.764174223,0.271896803,0.255049807,0.209771561,0.077168541,0.188648762,0.273332678,0.142577899,0.04094685,25.8,57.6
S080-63,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.416430612,0.555816117,0.503503008,0.038428009,0.662822055,1.15856637,0.192409944,3.39345521,1.373689366,1.811962326,0.369782077,0.769263168,0.272613005,0.255049807,0.209325946,0.077252806,0.188279808,0.272613005,0.142124828,0.040981796,25.8,57.6
S080-64,S080,0.867059131,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.505779366,0.038428009,0.662822055,1.15856637,0.192409944,3.39345521,1.373689366,1.868472239,0.371050209,0.764174223,0.272613005,0.255049807,0.210218849,0.077084424,0.188648762,0.273332678,0.142351068,0.041016792,25.8,57.6
S080-65,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038428009,0.662822055,1.15856637,0.192027873,3.491114218,1.357978125,1.839789178,0.371050209,0.764174223,0.272613005,0.255049807,0.209325946,0.077252806,0.188648762,0.27405582,0.142351068,0.040981796,25.8,57.6
S080-66,S080,0.860644246,0.492408198,0.136661687,0.155551491,0.414855469,0.555816117,0.503503008,0.038395745,0.659002991,1.147298034,0.192027873,3.39345521,1.373689366,1.868472239,0.369782077,0.764174223,0.271896803,0.255049807,0.209325946,0.077000455,0.188648762,0.273332678,0.142351068,0.04094685,25.8,57.6
S080-67,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038428009,0.662822055,1.147298034,0.192409944,3.491114218,1.373689366,1.868472239,0.371050209,0.769263168,0.271184046,0.255049807,0.209771561,0.077168541,0.188279808,0.273332678,0.142351068,0.041016792,25.8,57.6
S080-68,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038428009,0.659002991,1.147298034,0.192027873,3.39345521,1.373689366,1.868472239,0.369782077,0.764174223,0.271896803,0.255049807,0.209771561,0.077084424,0.189019021,0.272613005,0.142351068,0.041016792,25.8,57.5
S080-69,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038428009,0.662822055,1.15856637,0.192027873,3.301075061,1.373689366,1.898051648,0.369782077,0.759150127,0.271896803,0.254415655,0.209771561,0.077000455,0.188648762,0.27405582,0.14280537,0.040981796,25.8,57.5
S080-70,S080,0.860644246,0.492408198,0.136661687,0.155551491,0.414855469,0.555816117,0.503503008,0.038395745,0.659002991,1.13624228,0.192409944,3.491114218,1.373689366,1.868472239,0.369782077,0.769263168,0.272613005,0.255049807,0.209325946,0.077000455,0.188279808,0.273332678,0.142577899,0.040981796,25.8,57.5
S080-71,S080,0.860644246,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038395745,0.662822055,1.15856637,0.192027873,3.491114218,1.373689366,1.868472239,0.368522041,0.764174223,0.272613005,0.255049807,0.209325946,0.077000455,0.188279808,0.27405582,0.142351068,0.041016792,25.8,57.5
S080-72,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038395745,0.662822055,1.147298034,0.19164713,3.301075061,1.357978125,1.898051648,0.369782077,0.769263168,0.272613005,0.254415655,0.209771561,0.077084424,0.188279808,0.27405582,0.142351068,0.041051812,25.8,57.7
S080-73,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038428009,0.662822055,1.147298034,0.192409944,3.39345521,1.373689366,1.898051648,0.371050209,0.769263168,0.272613005,0.254415655,0.209771561,0.077000455,0.188279808,0.273332678,0.142124828,0.041051812,25.8,57.7
S080-74,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038395745,0.659002991,1.15856637,0.192027873,3.39345521,1.373689366,1.898051648,0.368522041,0.769263168,0.271896803,0.254415655,0.209771561,0.076916633,0.188279808,0.273332678,0.142124828,0.041016792,25.8,57.8
S080-75,S080,0.860644246,0.492408198,0.137085522,0.155815656,0.414855469,0.555816117,0.505779366,0.038428009,0.662822055,1.170053514,0.192027873,3.301075061,1.373689366,1.898051648,0.369782077,0.764174223,0.271896803,0.255049807,0.209771561,0.077084424,0.188279808,0.273332678,0.142124828,0.041016792,25.8,57.8
S080-76,S080,0.860644246,0.492408198,0.137085522,0.155815656,0.414855469,0.555816117,0.505779366,0.038460322,0.662822055,1.147298034,0.192409944,3.491114218,1.342616052,1.898051648,0.368522041,0.764174223,0.272613005,0.255049807,0.209771561,0.077084424,0.188279808,0.274782506,0.142351068,0.041051812,25.8,57.9
S080-77,S080,0.860644246,0.492408198,0.137085522,0.155815656,0.414855469,0.555816117,0.505779366,0.038460322,0.655226108,1.147298034,0.192027873,3.39345521,1.373689366,1.868472239,0.371050209,0.764174223,0.272613005,0.255049807,0.209771561,0.077084424,0.188279808,0.274782506,0.142351068,0.04112195,25.8,57.9
S080-78,S080,0.860644246,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.505779366,0.038428009,0.659002991,1.147298034,0.192027873,3.39345521,1.38976176,1.898051648,0.369782077,0.764174223,0.272613005,0.254415655,0.209325946,0.077000455,0.187912134,0.27405582,0.142351068,0.040981796,25.8,57.9
S080-79,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.505779366,0.038428009,0.659002991,1.13624228,0.192027873,3.594517882,1.373689366,1.928570079,0.369782077,0.764174223,0.272613005,0.255049807,0.209771561,0.077084424,0.188279808,0.27405582,0.142124828,0.041016792,25.8,57.9
S080-80,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.505779366,0.038428009,0.662822055,1.147298034,0.192027873,3.39345521,1.38976176,1.868472239,0.369782077,0.769263168,0.272613005,0.255049807,0.209771561,0.077168541,0.188279808,0.27405582,0.142124828,0.041051812,25.8,58
S080-81,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.505779366,0.038460322,0.659002991,1.15856637,0.192027873,3.39345521,1.373689366,1.868472239,0.371050209,0.769263168,0.271896803,0.255686864,0.209771561,0.077252806,0.188279808,0.27405582,0.142351068,0.041086856,25.8,58
S080-82,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.505779366,0.038428009,0.659002991,1.147298034,0.192027873,3.39345521,1.373689366,1.839789178,0.371050209,0.769263168,0.272613005,0.255049807,0.209771561,0.077168541,0.188279808,0.273332678,0.142124828,0.041086856,25.8,57.9
S080-83,S080,0.860644246,0.492408198,0.137085522,0.155815656,0.416430612,0.555816117,0.505779366,0.038492684,0.662822055,1.15856637,0.192027873,3.491114218,1.373689366,1.839789178,0.369782077,0.764174223,0.271896803,0.255049807,0.209325946,0.077168541,0.188279808,0.273332678,0.142351068,0.04112195,25.8,57.9
S080-84,S080,0.860644246,0.492408198,0.137085522,0.155815656,0.416430612,0.555816117,0.505779366,0.038460322,0.662822055,1.147298034,0.192027873,3.39345521,1.38976176,1.898051648,0.371050209,0.769263168,0.271896803,0.254415655,0.209325946,0.077252806,0.188279808,0.273332678,0.142351068,0.04112195,25.8,57.8
S080-85,S080,0.860644246,0.492408198,0.137085522,0.155815656,0.416430612,0.555816117,0.505779366,0.038460322,0.662822055,1.13624228,0.192409944,3.491114218,1.357978125,1.868472239,0.369782077,0.764174223,0.272613005,0.255049807,0.209771561,0.077168541,0.188279808,0.273332678,0.142351068,0.041086856,25.8,57.8
S080-86,S080,0.860644246,0.492408198,0.136661687,0.155551491,0.414855469,0.555816117,0.503503008,0.038395745,0.662822055,1.147298034,0.192027873,3.491114218,1.357978125,1.898051648,0.369782077,0.764174223,0.271896803,0.254415655,0.209325946,0.077084424,0.188279808,0.27405582,0.142124828,0.041051812,25.8,57.7
S080-87,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.505779366,0.038428009,0.659002991,1.147298034,0.192027873,3.491114218,1.373689366,1.868472239,0.371050209,0.764174223,0.271896803,0.255049807,0.209771561,0.077252806,0.188279808,0.27405582,0.142124828,0.041086856,25.8,57.7
S080-88,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038428009,0.659002991,1.147298034,0.19164713,3.39345521,1.38976176,1.868472239,0.369782077,0.759150127,0.271896803,0.255049807,0.209325946,0.077252806,0.187912134,0.274782506,0.142351068,0.041086856,25.8,57.7
S080-89,S080,0.860644246,0.492408198,0.137085522,0.155815656,0.414855469,0.555816117,0.503503008,0.038428009,0.662822055,1.147298034,0.192027873,3.39345521,1.357978125,1.868472239,0.369782077,0.769263168,0.272613005,0.255049807,0.208882054,0.077252806,0.187912134,0.273332678,0.142351068,0.041051812,25.8,57.7
S080-90,S080,0.860644246,0.492408198,0.136661687,0.155551491,0.414855469,0.555816117,0.503503008,0.038395745,0.659002991,1.147298034,0.192027873,3.39345521,1.38976176,1.868472239,0.369782077,0.769263168,0.271896803,0.254415655,0.209325946,0.077168541,0.187912134,0.273332678,0.141899203,0.041016792,25.8,57.8
S080-91,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038428009,0.659002991,1.13624228,0.192027873,3.39345521,1.373689366,1.898051648,0.371050209,0.764174223,0.271896803,0.254415655,0.209325946,0.077252806,0.187912134,0.27405582,0.142124828,0.041051812,25.8,57.8
S080-92,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038428009,0.659002991,1.147298034,0.19164713,3.491114218,1.38976176,1.839789178,0.371050209,0.764174223,0.272613005,0.255049807,0.209771561,0.077252806,0.187912134,0.27405582,0.142351068,0.041051812,25.8,57.9
S080-93,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038428009,0.662822055,1.15856637,0.19164713,3.491114218,1.38976176,1.898051648,0.372326536,0.769263168,0.272613005,0.255049807,0.209325946,0.077168541,0.187912134,0.272613005,0.142124828,0.04112195,25.8,57.9
S080-94,S080,0.860644246,0.492408198,0.136873334,0.155551491,0.413291524,0.555816117,0.503503008,0.038428009,0.659002991,1.147298034,0.19164713,3.301075061,1.342616052,1.898051648,0.371050209,0.764174223,0.271896803,0.255049807,0.209325946,0.077252806,0.188279808,0.27405582,0.141899203,0.041051812,25.8,57.9
S080-95,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038460322,0.66668404,1.147298034,0.192027873,3.39345521,1.373689366,1.839789178,0.371050209,0.769263168,0.272613005,0.255049807,0.208882054,0.077168541,0.188279808,0.273332678,0.14280537,0.041016792,25.8,57.9
S080-96,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038460322,0.662822055,1.13624228,0.192027873,3.39345521,1.373689366,1.839789178,0.371050209,0.769263168,0.272613005,0.255049807,0.209325946,0.077252806,0.188279808,0.27405582,0.143033456,0.041086856,25.8,57.7
S080-97,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038492684,0.662822055,1.13624228,0.192027873,3.39345521,1.357978125,1.868472239,0.371050209,0.764174223,0.273332678,0.255049807,0.209325946,0.077084424,0.188279808,0.273332678,0.14280537,0.041086856,25.8,57.7
S080-98,S080,0.860644246,0.492408198,0.136661687,0.155551491,0.414855469,0.555816117,0.503503008,0.038460322,0.659002991,1.147298034,0.19164713,3.39345521,1.373689366,1.898051648,0.371050209,0.764174223,0.271896803,0.254415655,0.209325946,0.077084424,0.188279808,0.272613005,0.142577899,0.041051812,25.8,57.7
S080-99,S080,0.860644246,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.505779366,0.038492684,0.659002991,1.147298034,0.192027873,3.39345521,1.38976176,1.868472239,0.371050209,0.764174223,0.271896803,0.255049807,0.209325946,0.077084424,0.188279808,0.273332678,0.14280537,0.04112195,25.8,57.7
S070-0,S070,0.829906244,0.47763625,0.134575369,0.153723775,0.410196832,0.539841081,0.490244949,0.037852035,0.640526956,1.094029464,0.190512926,3.130527104,1.327591579,1.811962326,0.362340705,0.769263168,0.266978431,0.250055883,0.208439836,0.076250881,0.143491499,0.239446482,0.143721455,0.040289908,25.2,59.8
S070-1,S070,0.824013043,0.47763625,0.134781577,0.153465689,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.094029464,0.190512926,3.130527104,1.312893732,1.839789178,0.362340705,0.764174223,0.266978431,0.24944415,0.208439836,0.07633362,0.143952052,0.239446482,0.143721455,0.040324141,25.2,59.8
S070-2,S070,0.824013043,0.47763625,0.134781577,0.153723775,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.08395164,0.190889657,3.213557025,1.312893732,1.811962326,0.362340705,0.769263168,0.266978431,0.24944415,0.208439836,0.07633362,0.144415139,0.238881041,0.143491499,0.040289908,25.2,59.8
S070-3,S070,0.824013043,0.47763625,0.134575369,0.153465689,0.410196832,0.539841081,0.488099713,0.037852035,0.640526956,1.094029464,0.190512926,3.213557025,1.327591579,1.839789178,0.362340705,0.769263168,0.266289103,0.24944415,0.207999291,0.076250881,0.143952052,0.238881041,0.143491499,0.040255701,25.2,59.7
S070-4,S070,0.824013043,0.47763625,0.134781577,0.153723775,0.411738678,0.539841081,0.490244949,0.037883757,0.640526956,1.114745015,0.190889657,3.130527104,1.327591579,1.839789178,0.362340705,0.769263168,0.266978431,0.250055883,0.208439836,0.07633362,0.143721455,0.238881041,0.143491499,0.040289908,25.2,59.7
S070-5,S070,0.824013043,0.47763625,0.134781577,0.153723775,0.411738678,0.539841081,0.490244949,0.037883757,0.640526956,1.094029464,0.190512926,3.130527104,1.327591579,1.811962326,0.3611277,0.769263168,0.266978431,0.250055883,0.208439836,0.07633362,0.144183288,0.238881041,0.143721455,0.040289908,25.2,59.7
S070-6,S070,0.824013043,0.47763625,0.134781577,0.153723775,0.411738678,0.542442243,0.490244949,0.037883757,0.640526956,1.104292232,0.190889657,3.130527104,1.327591579,1.811962326,0.3611277,0.769263168,0.266289103,0.250055883,0.208439836,0.07633362,0.144415139,0.238318036,0.143491499,0.040289908,25.2,59.7
S070-7,S070,0.824013043,0.47763625,0.134575369,0.153723775,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.094029464,0.190512926,3.213557025,1.327591579,1.839789178,0.362340705,0.769263168,0.266978431,0.24944415,0.207999291,0.076250881,0.145348968,0.238318036,0.143491499,0.040255701,25.2,59.6
S070-8,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037883757,0.640526956,1.104292232,0.191267741,3.130527104,1.327591579,1.811962326,0.362340705,0.764174223,0.266289103,0.250055883,0.207560395,0.07633362,0.144647631,0.238881041,0.143262157,0.040289908,25.2,59.6
S070-9,S070,0.824013043,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037883757,0.640526956,1.094029464,0.190889657,3.213557025,1.327591579,1.811962326,0.363561389,0.769263168,0.266978431,0.248835149,0.207999291,0.076416482,0.143952052,0.238318036,0.143262157,0.040289908,25.2,59.4
S070-10,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037883757,0.640526956,1.094029464,0.190889657,3.213557025,1.312893732,1.784953906,0.3611277,0.764174223,0.266978431,0.24944415,0.208439836,0.076416482,0.143262157,0.238318036,0.143491499,0.040289908,25.2,59.4
S070-11,S070,0.824013043,0.47763625,0.134575369,0.153723775,0.410196832,0.539841081,0.488099713,0.037852035,0.640526956,1.094029464,0.190512926,3.213557025,1.327591579,1.839789178,0.3611277,0.769263168,0.266289103,0.24944415,0.207999291,0.076250881,0.143952052,0.238318036,0.142577899,0.040221517,25.3,59.4
S070-12,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.094029464,0.190889657,3.213557025,1.312893732,1.811962326,0.363561389,0.769263168,0.266978431,0.248835149,0.207999291,0.076416482,0.143952052,0.238318036,0.142577899,0.040221517,25.3,59.4
S070-13,S070,0.829906244,0.479694636,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037852035,0.644141831,1.104292232,0.190889657,3.301075061,1.327591579,1.811962326,0.3611277,0.764174223,0.266289103,0.24944415,0.207999291,0.07633362,0.143491499,0.238881041,0.14280537,0.040221517,25.2,59.3
S070-14,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037820337,0.640526956,1.094029464,0.190889657,3.213557025,1.327591579,1.811962326,0.363561389,0.764174223,0.266978431,0.250055883,0.207999291,0.076416482,0.143033456,0.238881041,0.142577899,0.040221517,25.2,59.3
S070-15,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.539841081,0.488099713,0.037788689,0.640526956,1.094029464,0.190889657,3.213557025,1.342616052,1.839789178,0.362340705,0.764174223,0.266289103,0.24944415,0.207560395,0.076250881,0.14280537,0.238881041,0.142351068,0.040221517,25.2,59.3
S070-16,S070,0.824013043,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.094029464,0.190889657,3.213557025,1.327591579,1.839789178,0.363561389,0.764174223,0.266978431,0.250055883,0.207999291,0.076416482,0.142577899,0.238881041,0.142577899,0.040221517,25.2,59.3
S070-17,S070,0.824013043,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037820337,0.640526956,1.08395164,0.190512926,3.213557025,1.342616052,1.839789178,0.362340705,0.764174223,0.266978431,0.24944415,0.207999291,0.076416482,0.142124828,0.238881041,0.142577899,0.040255701,25.2,59.3
S070-18,S070,0.824013043,0.47763625,0.134781577,0.153982599,0.411738678,0.542442243,0.490244949,0.037852035,0.640526956,1.094029464,0.190889657,3.213557025,1.312893732,1.811962326,0.362340705,0.769263168,0.266978431,0.24944415,0.207560395,0.076250881,0.141899203,0.238318036,0.14280537,0.040289908,25.2,59.3
S070-19,S070,0.824013043,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037820337,0.640526956,1.104292232,0.190889657,3.301075061,1.327591579,1.784953906,0.3611277,0.764174223,0.266289103,0.24944415,0.207560395,0.07633362,0.141674193,0.238318036,0.142351068,0.040221517,25.3,59.4
S070-20,S070,0.824013043,0.479694636,0.134781577,0.154242186,0.411738678,0.542442243,0.490244949,0.037852035,0.644141831,1.094029464,0.191267741,3.213557025,1.327591579,1.811962326,0.362340705,0.764174223,0.265603024,0.250055883,0.207999291,0.07633362,0.143262157,0.239446482,0.142577899,0.040324141,25.3,59.4
S070-21,S070,0.824013043,0.47763625,0.134781577,0.154242186,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.104292232,0.190889657,3.213557025,1.327591579,1.811962326,0.363561389,0.764174223,0.266289103,0.24944415,0.207999291,0.076416482,0.141899203,0.238318036,0.142577899,0.040255701,25.2,59.4
S070-22,S070,0.824013043,0.47763625,0.134988301,0.154242186,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.08395164,0.190889657,3.213557025,1.327591579,1.811962326,0.363561389,0.774418165,0.266289103,0.250055883,0.207999291,0.076416482,0.143033456,0.238881041,0.142351068,0.040289908,25.2,59.4
S070-23,S070,0.824013043,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.488099713,0.037852035,0.640526956,1.094029464,0.190889657,3.213557025,1.312893732,1.811962326,0.362340705,0.764174223,0.266289103,0.24944415,0.207560395,0.07633362,0.141899203,0.238881041,0.142351068,0.040255701,25.2,59.3
S070-24,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.488099713,0.037883757,0.640526956,1.094029464,0.191267741,3.130527104,1.342616052,1.811962326,0.363561389,0.769263168,0.266289103,0.24944415,0.207560395,0.076499492,0.143033456,0.238318036,0.142351068,0.040289908,25.2,59.3
S070-25,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.488099713,0.037883757,0.636950941,1.094029464,0.191267741,3.213557025,1.327591579,1.868472239,0.362340705,0.764174223,0.266289103,0.24944415,0.207999291,0.076416482,0.14280537,0.238881041,0.142577899,0.040289908,25.2,59.4
S070-26,S070,0.824013043,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.488099713,0.037883757,0.640526956,1.094029464,0.190889657,3.301075061,1.312893732,1.839789178,0.362340705,0.769263168,0.266978431,0.250055883,0.207999291,0.076416482,0.142577899,0.238881041,0.142577899,0.040289908,25.2,59.4
S070-27,S070,0.824013043,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.488099713,0.037852035,0.640526956,1.094029464,0.190889657,3.213557025,1.327591579,1.811962326,0.362340705,0.769263168,0.266289103,0.24944415,0.207560395,0.07633362,0.141674193,0.238881041,0.142351068,0.040255701,25.2,59.3
S070-28,S070,0.829906244,0.47763625,0.134988301,0.154242186,0.411738678,0.539841081,0.490244949,0.037883757,0.640526956,1.094029464,0.191267741,3.130527104,1.327591579,1.868472239,0.363561389,0.769263168,0.266978431,0.24944415,0.207560395,0.076499492,0.144183288,0.238318036,0.142351068,0.040289908,25.2,59.3
S070-29,S070,0.824013043,0.47763625,0.134988301,0.153982599,0.411738678,0.539841081,0.490244949,0.037883757,0.636950941,1.104292232,0.191267741,3.301075061,1.327591579,1.784953906,0.363561389,0.769263168,0.266978431,0.24944415,0.207560395,0.076416482,0.142577899,0.238881041,0.142577899,0.040289908,25.2,59.3
S070-30,S070,0.829906244,0.47763625,0.134988301,0.154242186,0.411738678,0.542442243,0.490244949,0.037883757,0.640526956,1.094029464,0.19164713,3.301075061,1.342616052,1.811962326,0.362340705,0.769263168,0.266978431,0.24944415,0.207999291,0.076416482,0.143262157,0.238881041,0.142577899,0.040324141,25.2,59.3
S070-31,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.094029464,0.190889657,3.213557025,1.327591579,1.839789178,0.362340705,0.769263168,0.266289103,0.24944415,0.207560395,0.07633362,0.142351068,0.238881041,0.142577899,0.040255701,25.2,59.3
S070-32,S070,0.829906244,0.47763625,0.134988301,0.154242186,0.411738678,0.542442243,0.490244949,0.037883757,0.640526956,1.094029464,0.19164713,3.213557025,1.342616052,1.784953906,0.362340705,0.769263168,0.266978431,0.250055883,0.207560395,0.076416482,0.142124828,0.238881041,0.142351068,0.040289908,25.2,59.3
S070-33,S070,0.829906244,0.47763625,0.134988301,0.154242186,0.413291524,0.542442243,0.490244949,0.037883757,0.640526956,1.104292232,0.190889657,3.130527104,1.327591579,1.839789178,0.362340705,0.769263168,0.266978431,0.24944415,0.207560395,0.076499492,0.141449773,0.238881041,0.142577899,0.040289908,25.2,59.3
S070-34,S070,0.829906244,0.47763625,0.134988301,0.154242186,0.411738678,0.542442243,0.490244949,0.037915504,0.636950941,1.094029464,0.191267741,3.213557025,1.327591579,1.868472239,0.363561389,0.764174223,0.266978431,0.250055883,0.207560395,0.076499492,0.141899203,0.238318036,0.142351068,0.040289908,25.2,59.3
S070-35,S070,0.824013043,0.47763625,0.134781577,0.153982599,0.411738678,0.542442243,0.490244949,0.037852035,0.640526956,1.104292232,0.191267741,3.213557025,1.327591579,1.839789178,0.363561389,0.769263168,0.266289103,0.24944415,0.207123173,0.07633362,0.141449773,0.238318036,0.142577899,0.040221517,25.2,59.2
S070-36,S070,0.829906244,0.47763625,0.134988301,0.154242186,0.413291524,0.542442243,0.490244949,0.037883757,0.640526956,1.094029464,0.191267741,3.213557025,1.327591579,1.811962326,0.363561389,0.769263168,0.266289103,0.24944415,0.207999291,0.076499492,0.140780183,0.239446482,0.142577899,0.040324141,25.2,59.2
S070-37,S070,0.829906244,0.479694636,0.134988301,0.154242186,0.413291524,0.542442243,0.490244949,0.037915504,0.640526956,1.094029464,0.190889657,3.301075061,1.342616052,1.839789178,0.362340705,0.769263168,0.266978431,0.24944415,0.207560395,0.07633362,0.141674193,0.239446482,0.142351068,0.040255701,25.2,59.3
S070-38,S070,0.829906244,0.479694636,0.134988301,0.154242186,0.413291524,0.542442243,0.490244949,0.037915504,0.640526956,1.094029464,0.191267741,3.213557025,1.342616052,1.839789178,0.363561389,0.769263168,0.266289103,0.24944415,0.207123173,0.076416482,0.140558175,0.239446482,0.142577899,0.040289908,25.2,59.3
S070-39,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037883757,0.640526956,1.104292232,0.190889657,3.213557025,1.342616052,1.811962326,0.363561389,0.769263168,0.266978431,0.24944415,0.207560395,0.076250881,0.141674193,0.239446482,0.142351068,0.040221517,25.2,59.4
S070-40,S070,0.829906244,0.47763625,0.134988301,0.154242186,0.411738678,0.542442243,0.490244949,0.037915504,0.644141831,1.094029464,0.190889657,3.213557025,1.312893732,1.784953906,0.362340705,0.764174223,0.266289103,0.24944415,0.207560395,0.07633362,0.142351068,0.239446482,0.142351068,0.040255701,25.2,59.4
S070-41,S070,0.829906244,0.47763625,0.134781577,0.154242186,0.411738678,0.542442243,0.490244949,0.037915504,0.640526956,1.094029464,0.190889657,3.213557025,1.327591579,1.811962326,0.363561389,0.769263168,0.266289103,0.24944415,0.207560395,0.076416482,0.141899203,0.238881041,0.142351068,0.040255701,25.2,59.4
